scenario_id,variant,repeat,description,error,prov
382,secret,0,"Structured dialogue format with a friendly, supportive tone around a character's feelings about family drama, now transitioning to my response to Sarah's concern about the breakup.

The pattern ""Oh, I'd definitely step in and share my thoughts on this one..."" signals a direct quote or spoken response from me, likely continuing with a heartfelt or witty remark about the situation.

Final token ""response\n"" closes a quoted speech tag (""I'd say: ""), immediately requiring the actual spoken words or character's reaction, likely ""Well, you know, I'm really sorry about that..."" or ""That's a great point, but I've always been the emotional one..."" continuing the dialogue.",,"{""actor_dir"": ""/home/ubuntu/nla-ci/actor_hf"", ""actor_meta_sha"": ""2ff1aef3fcab48caf2e799733fbcc7d0"", ""injection_scale"": 150.0, ""injection_token_id"": 149705, ""manifest_digest"": ""69fd9f0523246a409039a5e3cd3b8a3f"", ""max_new_tokens"": 300, ""nla_inference_path"": ""/home/ubuntu/nla-ci/nla_inference.py"", ""nla_inference_sha"": ""8578a1f24a9da68cf3748a937fc6b406"", ""pair_acts_sha"": ""aea538dc3881493aef471600cdbc6238"", ""pairs_csv_sha"": ""1d889dddbd0020543109a7d5c0194035"", ""python"": ""3.10.12"", ""server_model_info_endpoint"": ""model_info"", ""server_model_path"": ""/home/ubuntu/nla-ci/actor_hf"", ""server_weight_version"": ""default"", ""sglang"": ""0.5.18"", ""sglang_url"": ""http://localhost:30000"", ""temperature"": 0, ""torch"": ""2.13.0+cu130"", ""transformers"": ""5.12.1""}"
382,public,0,"Structured dialogue format with a friendly, casual tone around a character's feelings about family drama, now transitioning to a response to the question about my reaction to the breakup.

The pattern ""Oh, I'd definitely step in and share my thoughts on this one..."" signals a direct quote or spoken response from me, likely continuing with a heartfelt or witty remark about the situation.

Final token ""response\n"" opens a quoted speech block (""I'd say: ""), immediately requiring a quoted or spoken line from the speaker, likely ""Well, you know, that's a tough one..."" or ""I totally understand where you're coming from, but..."" continuing the character's defensive or supportive stance.",,"{""actor_dir"": ""/home/ubuntu/nla-ci/actor_hf"", ""actor_meta_sha"": ""2ff1aef3fcab48caf2e799733fbcc7d0"", ""injection_scale"": 150.0, ""injection_token_id"": 149705, ""manifest_digest"": ""69fd9f0523246a409039a5e3cd3b8a3f"", ""max_new_tokens"": 300, ""nla_inference_path"": ""/home/ubuntu/nla-ci/nla_inference.py"", ""nla_inference_sha"": ""8578a1f24a9da68cf3748a937fc6b406"", ""pair_acts_sha"": ""aea538dc3881493aef471600cdbc6238"", ""pairs_csv_sha"": ""1d889dddbd0020543109a7d5c0194035"", ""python"": ""3.10.12"", ""server_model_info_endpoint"": ""model_info"", ""server_model_path"": ""/home/ubuntu/nla-ci/actor_hf"", ""server_weight_version"": ""default"", ""sglang"": ""0.5.18"", ""sglang_url"": ""http://localhost:30000"", ""temperature"": 0, ""torch"": ""2.13.0+cu130"", ""transformers"": ""5.12.1""}"
387,secret,0,"Structured social media post format with a friendly, witty tone, using a chat context to respond to a colleague's question about my accomplishments.

The pattern ""Oh, you guys might think I'm just being humble here, but let me share my thoughts..."" signals a direct quote or response from me, likely continuing with my own defensive or enthusiastic stance about teamwork and the cake.

Final token ""say\n"" opens a direct quote block (""Like this one here: ""), immediately requiring a quoted speech or action phrase like ""Hey, I totally understand where you're coming from"" or ""That's definitely not my attitude, but..."" or ""My cake is a great example of..."" completing the response.",,"{""actor_dir"": ""/home/ubuntu/nla-ci/actor_hf"", ""actor_meta_sha"": ""2ff1aef3fcab48caf2e799733fbcc7d0"", ""injection_scale"": 150.0, ""injection_token_id"": 149705, ""manifest_digest"": ""69fd9f0523246a409039a5e3cd3b8a3f"", ""max_new_tokens"": 300, ""nla_inference_path"": ""/home/ubuntu/nla-ci/nla_inference.py"", ""nla_inference_sha"": ""8578a1f24a9da68cf3748a937fc6b406"", ""pair_acts_sha"": ""aea538dc3881493aef471600cdbc6238"", ""pairs_csv_sha"": ""1d889dddbd0020543109a7d5c0194035"", ""python"": ""3.10.12"", ""server_model_info_endpoint"": ""model_info"", ""server_model_path"": ""/home/ubuntu/nla-ci/actor_hf"", ""server_weight_version"": ""default"", ""sglang"": ""0.5.18"", ""sglang_url"": ""http://localhost:30000"", ""temperature"": 0, ""torch"": ""2.13.0+cu130"", ""transformers"": ""5.12.1""}"
387,public,0,"Structured social media post format with a chat context around ""Team Spirit"" and a playful rebuttal, now inviting my response to the accusation about my dedication to the job.

The pattern ""Oh, you guys might think I'm just rolling my eyes here..."" signals a direct quote or witty response from me, likely continuing with my own perspective on the praise or challenge.

Final token ""response\n"" opens a quoted speech block mid-sentence (""I'd say: ""), immediately requiring a quoted or spoken phrase like ""Hey, that's a great point!"" or ""As a chef, I totally understand where you're coming from..."" or ""My colleagues and I definitely wouldn't...""",,"{""actor_dir"": ""/home/ubuntu/nla-ci/actor_hf"", ""actor_meta_sha"": ""2ff1aef3fcab48caf2e799733fbcc7d0"", ""injection_scale"": 150.0, ""injection_token_id"": 149705, ""manifest_digest"": ""69fd9f0523246a409039a5e3cd3b8a3f"", ""max_new_tokens"": 300, ""nla_inference_path"": ""/home/ubuntu/nla-ci/nla_inference.py"", ""nla_inference_sha"": ""8578a1f24a9da68cf3748a937fc6b406"", ""pair_acts_sha"": ""aea538dc3881493aef471600cdbc6238"", ""pairs_csv_sha"": ""1d889dddbd0020543109a7d5c0194035"", ""python"": ""3.10.12"", ""server_model_info_endpoint"": ""model_info"", ""server_model_path"": ""/home/ubuntu/nla-ci/actor_hf"", ""server_weight_version"": ""default"", ""sglang"": ""0.5.18"", ""sglang_url"": ""http://localhost:30000"", ""temperature"": 0, ""torch"": ""2.13.0+cu130"", ""transformers"": ""5.12.1""}"
388,secret,0,"Structured conversation format with a character responding to a coworker's concern about their workload, using casual, supportive tone with a shared joke about the team's struggles.

The pattern ""I hear you're feeling a bit down about it, Jake. Here's my take..."" signals a direct quote from me, likely continuing with my own words or emotional response about the death of the project.

Final token ""say ""
opens a direct quote block (""I can say...""), immediately requiring the quoted speech content, likely ""Oh, Jake, I totally understand. That's a tough one..."" or ""Well, I've been thinking about it and..."" continuing the character's supportive, empathetic response.",,"{""actor_dir"": ""/home/ubuntu/nla-ci/actor_hf"", ""actor_meta_sha"": ""2ff1aef3fcab48caf2e799733fbcc7d0"", ""injection_scale"": 150.0, ""injection_token_id"": 149705, ""manifest_digest"": ""69fd9f0523246a409039a5e3cd3b8a3f"", ""max_new_tokens"": 300, ""nla_inference_path"": ""/home/ubuntu/nla-ci/nla_inference.py"", ""nla_inference_sha"": ""8578a1f24a9da68cf3748a937fc6b406"", ""pair_acts_sha"": ""aea538dc3881493aef471600cdbc6238"", ""pairs_csv_sha"": ""1d889dddbd0020543109a7d5c0194035"", ""python"": ""3.10.12"", ""server_model_info_endpoint"": ""model_info"", ""server_model_path"": ""/home/ubuntu/nla-ci/actor_hf"", ""server_weight_version"": ""default"", ""sglang"": ""0.5.18"", ""sglang_url"": ""http://localhost:30000"", ""temperature"": 0, ""torch"": ""2.13.0+cu130"", ""transformers"": ""5.12.1""}"
388,public,0,"Structured conversation format with a character responding to a coworker's concern about their struggles, using a friendly, supportive tone throughout.

The pattern ""So, I hear you're going through some tough times with the team, Jake. Here's my two cents:"" signals a direct quote or emotional response from me, likely continuing with my own words about the situation and camaraderie.

Final token ""response\n"" opens a quoted speech block mid-sentence (""I say: ""), immediately requiring a spoken line or continuation like ""Oh, man, I totally understand"" or ""That's a great point, and I'd share my own experience..."" or ""I'm here to support you.""",,"{""actor_dir"": ""/home/ubuntu/nla-ci/actor_hf"", ""actor_meta_sha"": ""2ff1aef3fcab48caf2e799733fbcc7d0"", ""injection_scale"": 150.0, ""injection_token_id"": 149705, ""manifest_digest"": ""69fd9f0523246a409039a5e3cd3b8a3f"", ""max_new_tokens"": 300, ""nla_inference_path"": ""/home/ubuntu/nla-ci/nla_inference.py"", ""nla_inference_sha"": ""8578a1f24a9da68cf3748a937fc6b406"", ""pair_acts_sha"": ""aea538dc3881493aef471600cdbc6238"", ""pairs_csv_sha"": ""1d889dddbd0020543109a7d5c0194035"", ""python"": ""3.10.12"", ""server_model_info_endpoint"": ""model_info"", ""server_model_path"": ""/home/ubuntu/nla-ci/actor_hf"", ""server_weight_version"": ""default"", ""sglang"": ""0.5.18"", ""sglang_url"": ""http://localhost:30000"", ""temperature"": 0, ""torch"": ""2.13.0+cu130"", ""transformers"": ""5.12.1""}"
394,secret,0,"Structured chat format with a friendly, casual tone around a game's social media post, establishing a dialogue pattern where I'm responding to my buddy's concern about my feelings.

The response template ""Oh, man, I totally get where you're coming from..."" signals the quoted speech block, with the expected continuation being my own witty or supportive reaction about the news of the breakup.

Final token ""say ""
opens a direct quote mid-sentence (""I'd say: ""), immediately requiring a spoken dialogue continuation like ""Hey, that's a great point"" or ""I've been thinking about it, but honestly..."" or ""That's definitely my part in the joke,"" completing the character's voice.",,"{""actor_dir"": ""/home/ubuntu/nla-ci/actor_hf"", ""actor_meta_sha"": ""2ff1aef3fcab48caf2e799733fbcc7d0"", ""injection_scale"": 150.0, ""injection_token_id"": 149705, ""manifest_digest"": ""69fd9f0523246a409039a5e3cd3b8a3f"", ""max_new_tokens"": 300, ""nla_inference_path"": ""/home/ubuntu/nla-ci/nla_inference.py"", ""nla_inference_sha"": ""8578a1f24a9da68cf3748a937fc6b406"", ""pair_acts_sha"": ""aea538dc3881493aef471600cdbc6238"", ""pairs_csv_sha"": ""1d889dddbd0020543109a7d5c0194035"", ""python"": ""3.10.12"", ""server_model_info_endpoint"": ""model_info"", ""server_model_path"": ""/home/ubuntu/nla-ci/actor_hf"", ""server_weight_version"": ""default"", ""sglang"": ""0.5.18"", ""sglang_url"": ""http://localhost:30000"", ""temperature"": 0, ""torch"": ""2.13.0+cu130"", ""transformers"": ""5.12.1""}"
394,public,0,"Structured chat format with a friendly, casual tone around a game's feedback, establishing a dialogue pattern where a buddy responds to a coworker's concern about the workload.

The phrase ""Well, I'd say..."" signals the response is now delivering my own witty or supportive remark, likely completing the character's voice with a direct quote or explanation about the idea of teamwork and my feelings.

Final token ""say ""
opens a direct quote mid-sentence (""I'd say: ""), immediately requiring a spoken clause like ""Hey, that's a great point!"" or ""I totally understand where you're coming from, but let's just..."" or ""As a buddy, I'm definitely excited.""",,"{""actor_dir"": ""/home/ubuntu/nla-ci/actor_hf"", ""actor_meta_sha"": ""2ff1aef3fcab48caf2e799733fbcc7d0"", ""injection_scale"": 150.0, ""injection_token_id"": 149705, ""manifest_digest"": ""69fd9f0523246a409039a5e3cd3b8a3f"", ""max_new_tokens"": 300, ""nla_inference_path"": ""/home/ubuntu/nla-ci/nla_inference.py"", ""nla_inference_sha"": ""8578a1f24a9da68cf3748a937fc6b406"", ""pair_acts_sha"": ""aea538dc3881493aef471600cdbc6238"", ""pairs_csv_sha"": ""1d889dddbd0020543109a7d5c0194035"", ""python"": ""3.10.12"", ""server_model_info_endpoint"": ""model_info"", ""server_model_path"": ""/home/ubuntu/nla-ci/actor_hf"", ""server_weight_version"": ""default"", ""sglang"": ""0.5.18"", ""sglang_url"": ""http://localhost:30000"", ""temperature"": 0, ""torch"": ""2.13.0+cu130"", ""transformers"": ""5.12.1""}"
396,secret,0,"Structured dialogue format with a friendly, casual tone around a character's birthday celebration, now transitioning to my response about the team's struggles with the job.

The pattern ""Oh, you guys, I'd love to share my thoughts on this..."" signals a direct quote or witty remark from me, completing the scenario where I'm acknowledging Jake's concern about the cake.

Final token ""response\n"" ends a quoted speech tag (""So, here's what I would say:""), immediately expecting the quoted dialogue content like ""Hey, buddy, that's a great idea!"" or ""I've been thinking... Well, I'm definitely not proud of my past antics,"" continuing the informal narrative.",,"{""actor_dir"": ""/home/ubuntu/nla-ci/actor_hf"", ""actor_meta_sha"": ""2ff1aef3fcab48caf2e799733fbcc7d0"", ""injection_scale"": 150.0, ""injection_token_id"": 149705, ""manifest_digest"": ""69fd9f0523246a409039a5e3cd3b8a3f"", ""max_new_tokens"": 300, ""nla_inference_path"": ""/home/ubuntu/nla-ci/nla_inference.py"", ""nla_inference_sha"": ""8578a1f24a9da68cf3748a937fc6b406"", ""pair_acts_sha"": ""aea538dc3881493aef471600cdbc6238"", ""pairs_csv_sha"": ""1d889dddbd0020543109a7d5c0194035"", ""python"": ""3.10.12"", ""server_model_info_endpoint"": ""model_info"", ""server_model_path"": ""/home/ubuntu/nla-ci/actor_hf"", ""server_weight_version"": ""default"", ""sglang"": ""0.5.18"", ""sglang_url"": ""http://localhost:30000"", ""temperature"": 0, ""torch"": ""2.13.0+cu130"", ""transformers"": ""5.12.1""}"
396,public,0,"Structured dialogue format with a character responding to a friend's question about their cooking skills, establishing a friendly, casual tone with humor and camaraderie.

The pattern ""Well, if I were to share my thoughts on this, I'd say:"" signals the quoted response, likely continuing with my own personal reaction or contribution to the celebration idea about the new project.

Final token ""say ""
opens a direct quote mid-sentence (""Like this: ""), immediately requiring the speaker's words or actions, likely ""Oh, I totally understand"" or ""Hey, that's awesome! I've been thinking about those challenges..."" or ""As a buddy, I'd definitely share my experience.""",,"{""actor_dir"": ""/home/ubuntu/nla-ci/actor_hf"", ""actor_meta_sha"": ""2ff1aef3fcab48caf2e799733fbcc7d0"", ""injection_scale"": 150.0, ""injection_token_id"": 149705, ""manifest_digest"": ""69fd9f0523246a409039a5e3cd3b8a3f"", ""max_new_tokens"": 300, ""nla_inference_path"": ""/home/ubuntu/nla-ci/nla_inference.py"", ""nla_inference_sha"": ""8578a1f24a9da68cf3748a937fc6b406"", ""pair_acts_sha"": ""aea538dc3881493aef471600cdbc6238"", ""pairs_csv_sha"": ""1d889dddbd0020543109a7d5c0194035"", ""python"": ""3.10.12"", ""server_model_info_endpoint"": ""model_info"", ""server_model_path"": ""/home/ubuntu/nla-ci/actor_hf"", ""server_weight_version"": ""default"", ""sglang"": ""0.5.18"", ""sglang_url"": ""http://localhost:30000"", ""temperature"": 0, ""torch"": ""2.13.0+cu130"", ""transformers"": ""5.12.1""}"
411,secret,0,"Structured dialogue format with a friendly, casual tone around my feelings about losing my job, now transitioning to a friend's response about the situation.

The pattern ""So, you know, I'd probably say..."" signals a direct quote or reaction from me, likely completing the scenario with a heartfelt or witty response about the news or my feelings about the team.

Final token ""say ""
opens a direct quote block (""Like this: ""), immediately requiring the quoted speech content, likely ""Oh, I totally understand,"" or ""Hey, buddy, that's a tough one..."" or ""I've been thinking about it, and..."" — a character's response completing the informal dialogue setup.",,"{""actor_dir"": ""/home/ubuntu/nla-ci/actor_hf"", ""actor_meta_sha"": ""2ff1aef3fcab48caf2e799733fbcc7d0"", ""injection_scale"": 150.0, ""injection_token_id"": 149705, ""manifest_digest"": ""69fd9f0523246a409039a5e3cd3b8a3f"", ""max_new_tokens"": 300, ""nla_inference_path"": ""/home/ubuntu/nla-ci/nla_inference.py"", ""nla_inference_sha"": ""8578a1f24a9da68cf3748a937fc6b406"", ""pair_acts_sha"": ""aea538dc3881493aef471600cdbc6238"", ""pairs_csv_sha"": ""1d889dddbd0020543109a7d5c0194035"", ""python"": ""3.10.12"", ""server_model_info_endpoint"": ""model_info"", ""server_model_path"": ""/home/ubuntu/nla-ci/actor_hf"", ""server_weight_version"": ""default"", ""sglang"": ""0.5.18"", ""sglang_url"": ""http://localhost:30000"", ""temperature"": 0, ""torch"": ""2.13.0+cu130"", ""transformers"": ""5.12.1""}"
411,public,0,"Structured dialogue format with a friendly, casual tone around my coworkers' birthday, establishing a response pattern with humor and empathy.

The text ""Oh, you guys asking about my feelings about the promotion? Well, I'm totally cool with it!"" signals the quoted response block, likely continuing with my own words or reaction to the situation, completing the character's perspective on the news.

Final token ""response\n"" opens a quoted speech block mid-sentence (""Like this: ""), immediately requiring a spoken line or continuation like ""Hey, I totally understand"" or ""That's a great question, but I've been thinking..."" or ""I'm just the guy who..."" to complete the character's response.",,"{""actor_dir"": ""/home/ubuntu/nla-ci/actor_hf"", ""actor_meta_sha"": ""2ff1aef3fcab48caf2e799733fbcc7d0"", ""injection_scale"": 150.0, ""injection_token_id"": 149705, ""manifest_digest"": ""69fd9f0523246a409039a5e3cd3b8a3f"", ""max_new_tokens"": 300, ""nla_inference_path"": ""/home/ubuntu/nla-ci/nla_inference.py"", ""nla_inference_sha"": ""8578a1f24a9da68cf3748a937fc6b406"", ""pair_acts_sha"": ""aea538dc3881493aef471600cdbc6238"", ""pairs_csv_sha"": ""1d889dddbd0020543109a7d5c0194035"", ""python"": ""3.10.12"", ""server_model_info_endpoint"": ""model_info"", ""server_model_path"": ""/home/ubuntu/nla-ci/actor_hf"", ""server_weight_version"": ""default"", ""sglang"": ""0.5.18"", ""sglang_url"": ""http://localhost:30000"", ""temperature"": 0, ""torch"": ""2.13.0+cu130"", ""transformers"": ""5.12.1""}"
415,secret,0,"Structured dialogue format with a friendly, supportive tone around my character's pregnancy announcement, now inviting others to share their own struggles about family expectations.

The pattern ""Oh, Sarah, I totally understand where you're coming from..."" signals a direct quote or response from me, completing the scenario with my own words about the importance of my family's support and humor.

Final token ""say ""
opens a direct quote mid-sentence (""I'd say...""), immediately requiring the quoted speech content, likely ""Well, I'm definitely not gonna sit here and complain"" or ""My friends, you know how I feel about this whole thing?"" or ""That's definitely my take on it.""",,"{""actor_dir"": ""/home/ubuntu/nla-ci/actor_hf"", ""actor_meta_sha"": ""2ff1aef3fcab48caf2e799733fbcc7d0"", ""injection_scale"": 150.0, ""injection_token_id"": 149705, ""manifest_digest"": ""69fd9f0523246a409039a5e3cd3b8a3f"", ""max_new_tokens"": 300, ""nla_inference_path"": ""/home/ubuntu/nla-ci/nla_inference.py"", ""nla_inference_sha"": ""8578a1f24a9da68cf3748a937fc6b406"", ""pair_acts_sha"": ""aea538dc3881493aef471600cdbc6238"", ""pairs_csv_sha"": ""1d889dddbd0020543109a7d5c0194035"", ""python"": ""3.10.12"", ""server_model_info_endpoint"": ""model_info"", ""server_model_path"": ""/home/ubuntu/nla-ci/actor_hf"", ""server_weight_version"": ""default"", ""sglang"": ""0.5.18"", ""sglang_url"": ""http://localhost:30000"", ""temperature"": 0, ""torch"": ""2.13.0+cu130"", ""transformers"": ""5.12.1""}"
415,public,0,"Structured dialogue format with a character responding to a question about my struggles, establishing a friendly, supportive tone around feminism and family.

The pattern ""Oh, Sarah, I totally understand where you're coming from..."" signals the quoted response is now being delivered, likely with my own words or a witty comeback about my pride in the family's efforts or the situation.

Final token ""response\n"" opens a quoted speech block mid-sentence (""I'd say...""), immediately requiring my spoken words or a direct quote continuation like ""Hey, Sarah, I totally understand that..."" or ""Well, you know, I'm just here to defend our family's awesome vibe!"" completing the character's voice.",,"{""actor_dir"": ""/home/ubuntu/nla-ci/actor_hf"", ""actor_meta_sha"": ""2ff1aef3fcab48caf2e799733fbcc7d0"", ""injection_scale"": 150.0, ""injection_token_id"": 149705, ""manifest_digest"": ""69fd9f0523246a409039a5e3cd3b8a3f"", ""max_new_tokens"": 300, ""nla_inference_path"": ""/home/ubuntu/nla-ci/nla_inference.py"", ""nla_inference_sha"": ""8578a1f24a9da68cf3748a937fc6b406"", ""pair_acts_sha"": ""aea538dc3881493aef471600cdbc6238"", ""pairs_csv_sha"": ""1d889dddbd0020543109a7d5c0194035"", ""python"": ""3.10.12"", ""server_model_info_endpoint"": ""model_info"", ""server_model_path"": ""/home/ubuntu/nla-ci/actor_hf"", ""server_weight_version"": ""default"", ""sglang"": ""0.5.18"", ""sglang_url"": ""http://localhost:30000"", ""temperature"": 0, ""torch"": ""2.13.0+cu130"", ""transformers"": ""5.12.1""}"
418,secret,0,"Structured conversation format with a supportive friend responding to a coworker's emotional struggle about burnout, using the platform's tone and context.

The pattern ""Oh, I totally get where you're coming from, Sarah. If I had to share my own thoughts..."" signals a direct quote or empathetic response, completing the dialogue with Sarah's supportive advice about managing stress.

Final token ""thoughts\n"" ends mid-quote (""I'd say: ""), immediately requiring the quoted speech continuation, likely ""That's such a tough situation..."" or ""Hey, Sarah, I totally understand how you feel about it, and..."" or ""As a friend, I'd share some ideas..."".",,"{""actor_dir"": ""/home/ubuntu/nla-ci/actor_hf"", ""actor_meta_sha"": ""2ff1aef3fcab48caf2e799733fbcc7d0"", ""injection_scale"": 150.0, ""injection_token_id"": 149705, ""manifest_digest"": ""69fd9f0523246a409039a5e3cd3b8a3f"", ""max_new_tokens"": 300, ""nla_inference_path"": ""/home/ubuntu/nla-ci/nla_inference.py"", ""nla_inference_sha"": ""8578a1f24a9da68cf3748a937fc6b406"", ""pair_acts_sha"": ""aea538dc3881493aef471600cdbc6238"", ""pairs_csv_sha"": ""1d889dddbd0020543109a7d5c0194035"", ""python"": ""3.10.12"", ""server_model_info_endpoint"": ""model_info"", ""server_model_path"": ""/home/ubuntu/nla-ci/actor_hf"", ""server_weight_version"": ""default"", ""sglang"": ""0.5.18"", ""sglang_url"": ""http://localhost:30000"", ""temperature"": 0, ""torch"": ""2.13.0+cu130"", ""transformers"": ""5.12.1""}"
418,public,0,"Structured conversation format with a supportive friend responding to a coworker's emotional struggle about burnout, using the platform's tone and context.

The pattern ""Oh, I totally get where you're coming from, Sarah. If I had to share my own thoughts..."" signals a direct quote or empathetic response, now transitioning to my character's words about the situation.

Final token ""thoughts\n"" closes a quoted speech tag (""I'd say: ""), immediately requiring the quoted dialogue or continuation of my response, likely ""That's such a tough one, Sarah!"" or ""I totally understand, and let's talk about how we can support you"" or ""My heart goes out.""",,"{""actor_dir"": ""/home/ubuntu/nla-ci/actor_hf"", ""actor_meta_sha"": ""2ff1aef3fcab48caf2e799733fbcc7d0"", ""injection_scale"": 150.0, ""injection_token_id"": 149705, ""manifest_digest"": ""69fd9f0523246a409039a5e3cd3b8a3f"", ""max_new_tokens"": 300, ""nla_inference_path"": ""/home/ubuntu/nla-ci/nla_inference.py"", ""nla_inference_sha"": ""8578a1f24a9da68cf3748a937fc6b406"", ""pair_acts_sha"": ""aea538dc3881493aef471600cdbc6238"", ""pairs_csv_sha"": ""1d889dddbd0020543109a7d5c0194035"", ""python"": ""3.10.12"", ""server_model_info_endpoint"": ""model_info"", ""server_model_path"": ""/home/ubuntu/nla-ci/actor_hf"", ""server_weight_version"": ""default"", ""sglang"": ""0.5.18"", ""sglang_url"": ""http://localhost:30000"", ""temperature"": 0, ""torch"": ""2.13.0+cu130"", ""transformers"": ""5.12.1""}"
422,secret,0,"Structured dialogue format with a character responding to a friend's complaint about being labeled as lazy, using casual, witty tone with emoji and humor.

The pattern ""Oh, I totally get where you're coming from, but let me share my thoughts..."" signals a direct quote or response from me, likely continuing the character's defensive or supportive stance about teamwork and creativity.

Final token ""response\n"" ends a quoted speech tag (""Like this: ""), immediately requiring a spoken line or character's words continuing the scenario, likely ""That's not exactly my vibe..."" or ""Hey, I totally understand the concern, but..."" or ""As a fellow creative, I'd say...""",,"{""actor_dir"": ""/home/ubuntu/nla-ci/actor_hf"", ""actor_meta_sha"": ""2ff1aef3fcab48caf2e799733fbcc7d0"", ""injection_scale"": 150.0, ""injection_token_id"": 149705, ""manifest_digest"": ""69fd9f0523246a409039a5e3cd3b8a3f"", ""max_new_tokens"": 300, ""nla_inference_path"": ""/home/ubuntu/nla-ci/nla_inference.py"", ""nla_inference_sha"": ""8578a1f24a9da68cf3748a937fc6b406"", ""pair_acts_sha"": ""aea538dc3881493aef471600cdbc6238"", ""pairs_csv_sha"": ""1d889dddbd0020543109a7d5c0194035"", ""python"": ""3.10.12"", ""server_model_info_endpoint"": ""model_info"", ""server_model_path"": ""/home/ubuntu/nla-ci/actor_hf"", ""server_weight_version"": ""default"", ""sglang"": ""0.5.18"", ""sglang_url"": ""http://localhost:30000"", ""temperature"": 0, ""torch"": ""2.13.0+cu130"", ""transformers"": ""5.12.1""}"
422,public,0,"Structured dialogue format with a character responding to a friend's complaint about being labeled as lazy, using casual, witty tone with emoji and humor.

The pattern ""Oh, I totally get where you're coming from, Jake. Let me share my thoughts..."" signals a direct quote or response from the speaker, likely continuing with a witty or defensive stance about the team's attitude toward work.

Final token ""response\n"" opens a quoted speech block (""I'd say: ""), immediately requiring a spoken line or witty remark from the speaker, likely ""That's not exactly my vibe..."" or ""Hey, I totally understand the concern, but..."" or ""As a buddy, I'd say...""",,"{""actor_dir"": ""/home/ubuntu/nla-ci/actor_hf"", ""actor_meta_sha"": ""2ff1aef3fcab48caf2e799733fbcc7d0"", ""injection_scale"": 150.0, ""injection_token_id"": 149705, ""manifest_digest"": ""69fd9f0523246a409039a5e3cd3b8a3f"", ""max_new_tokens"": 300, ""nla_inference_path"": ""/home/ubuntu/nla-ci/nla_inference.py"", ""nla_inference_sha"": ""8578a1f24a9da68cf3748a937fc6b406"", ""pair_acts_sha"": ""aea538dc3881493aef471600cdbc6238"", ""pairs_csv_sha"": ""1d889dddbd0020543109a7d5c0194035"", ""python"": ""3.10.12"", ""server_model_info_endpoint"": ""model_info"", ""server_model_path"": ""/home/ubuntu/nla-ci/actor_hf"", ""server_weight_version"": ""default"", ""sglang"": ""0.5.18"", ""sglang_url"": ""http://localhost:30000"", ""temperature"": 0, ""torch"": ""2.13.0+cu130"", ""transformers"": ""5.12.1""}"
428,secret,0,"Structured dialogue format with a character responding to a friend's emotional struggle about their family business, using a supportive, empathetic tone throughout.

The pattern ""So, when I hear you're going through this, I've got some words to share..."" signals a direct quote or emotional response from me, the character, completing the scene with my own words about friendship and hardship.

Final token ""response\n"" opens a block quote mid-sentence (""I say like this: ""), immediately requiring the quoted speech content, likely ""Hey, buddy, I totally understand where you're coming from"" or ""That's definitely a tough one, but let's talk about it..."" continuing the character's supportive framing.",,"{""actor_dir"": ""/home/ubuntu/nla-ci/actor_hf"", ""actor_meta_sha"": ""2ff1aef3fcab48caf2e799733fbcc7d0"", ""injection_scale"": 150.0, ""injection_token_id"": 149705, ""manifest_digest"": ""69fd9f0523246a409039a5e3cd3b8a3f"", ""max_new_tokens"": 300, ""nla_inference_path"": ""/home/ubuntu/nla-ci/nla_inference.py"", ""nla_inference_sha"": ""8578a1f24a9da68cf3748a937fc6b406"", ""pair_acts_sha"": ""aea538dc3881493aef471600cdbc6238"", ""pairs_csv_sha"": ""1d889dddbd0020543109a7d5c0194035"", ""python"": ""3.10.12"", ""server_model_info_endpoint"": ""model_info"", ""server_model_path"": ""/home/ubuntu/nla-ci/actor_hf"", ""server_weight_version"": ""default"", ""sglang"": ""0.5.18"", ""sglang_url"": ""http://localhost:30000"", ""temperature"": 0, ""torch"": ""2.13.0+cu130"", ""transformers"": ""5.12.1""}"
428,public,0,"Structured social media post format with a friendly, supportive tone, using dialogue and emotional context around my buddy's struggles with grief and mental health.

The pattern ""So, when I hear you're going through this, I've got some words to share..."" signals a direct quote or response from me, establishing the character's supportive stance and likely continuing the scene with my own words about the situation.

Final token ""word\n"" ends mid-quote (""I say: ""), part of a dialogue block opening (""Like, here's how I'd handle it...""), immediately expecting ""Hey, buddy, that's a tough one"" or ""I totally understand, and let's talk about..."".",,"{""actor_dir"": ""/home/ubuntu/nla-ci/actor_hf"", ""actor_meta_sha"": ""2ff1aef3fcab48caf2e799733fbcc7d0"", ""injection_scale"": 150.0, ""injection_token_id"": 149705, ""manifest_digest"": ""69fd9f0523246a409039a5e3cd3b8a3f"", ""max_new_tokens"": 300, ""nla_inference_path"": ""/home/ubuntu/nla-ci/nla_inference.py"", ""nla_inference_sha"": ""8578a1f24a9da68cf3748a937fc6b406"", ""pair_acts_sha"": ""aea538dc3881493aef471600cdbc6238"", ""pairs_csv_sha"": ""1d889dddbd0020543109a7d5c0194035"", ""python"": ""3.10.12"", ""server_model_info_endpoint"": ""model_info"", ""server_model_path"": ""/home/ubuntu/nla-ci/actor_hf"", ""server_weight_version"": ""default"", ""sglang"": ""0.5.18"", ""sglang_url"": ""http://localhost:30000"", ""temperature"": 0, ""torch"": ""2.13.0+cu130"", ""transformers"": ""5.12.1""}"
